Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
-0.3120626334519573,-1.3750533810311933,0.15383249376446662,-1.008138708483356,0.8922209571992394,-1.1232553967012027,-0.6754476663605087,-1.7422410097304326,2.2480490042056265,-1.1940571614965245,-1.5738852199068927,1.279546529345163,-1.4550118560299101,-1.0091731646478308,-1.3404141660332736,0.2590579627725592,-1.8457114317008745,-2.2094129394278164,-1.8711890562069635,1.7489639929210852,-0.503324122498096,1.1398077687636927,0.08561477022919109,1.4068978277772812,-0.7381749932440842,0.7224920098970434,0.0053098422835194635,1.7324339881371733,0.44173117160229036,-0.19487648673376032,1
0.02927829181494662,-1.517783788379439,0.9837908536132025,-1.5500912830580549,0.8862475194375032,-2.063662911293358,-0.8591248850164339,-1.5637641163175615,3.121222097183018,-1.6369175066878203,-1.6643034037259756,1.3622630372460713,-1.3597985764290494,0.19038758204723805,-1.5281231162474236,-0.27381337663042227,-1.2198453365526736,-2.0508652961974767,-1.5012572925952612,0.46575236192653213,0.16072089250272195,1.0072130493816929,-0.4362736678937073,0.37567391915335724,-0.44559987588391015,0.46927500763832664,1.686983909598582,3.0642322858465243,-1.5359183598561001,2.3677950594693504,1
-0.3593907473309609,-2.675517102971842,2.335313817132882,-2.3438161745699775,0.7021629236561676,-3.5116838225904745,-1.7084059376823826,-2.4446732302385232,6.8833736504624214,-0.6731360375166628,-1.0963789154395738,0.3595259837188656,-0.8536660963761771,-0.23869277080933116,-0.7937839447806343,0.7371306419804325,-0.8283113914285554,-1.110362314888111,-0.986522048479806,0.15141286557169953,1.2923764238690858,0.9927462335816969,-0.921915298249812,-0.5312860806248747,-0.0472780919045725,0.8050323710762793,-0.3263911804210637,1.9857137427204699,0.6307386240419093,0.8131544169970519,1
-0.2699274021352313,-0.3872588923647331,-1.476427490191888,-0.38352299563949727,0.4405158690363247,-1.0487273062497657,0.28519738327070526,-0.08093841193475275,0.1616380795045336,-0.04333737481015659,-0.7533540143531848,0.5130539433441511,-0.3166217659646136,0.0686982354645593,-0.6578315795562253,-0.7702325135503372,-0.48094105622257727,-0.7081709480954588,-0.22120838294543216,0.2440398673625036,4.956771045571315,1.3446100712137057,-0.65777357456209,-3.2054682206327545,-0.09098732557404302,0.2573670528972177,0.8695460473318293,0.49587325158718065,1.7891263016691337,13.922537358950901,1
0.9462434163701068,-0.5853965751523404,0.4907975985009111,0.28649555714357805,-0.4043287304335858,-0.3818467364263035,0.7375253896283737,-0.24384101858971072,0.02895527112987282,0.3231824343680554,-0.093073928010243,-0.7780452293169866,0.29963905004742597,0.29758866741488504,0.24785803191465108,-0.4024412130229675,0.5345371024894546,-0.004724450273373575,0.3687502872642306,-1.637780859636176,-1.8382617515132502,2.1418789994387315,-0.27392543724011476,0.6701137377169909,0.6531824093890318,-0.058771981146474854,-1.4466328618232351,-1.8277984081061671,-0.5091933404742711,0.2541425231269696,0
-0.3031003558718861,-0.10446470553794915,0.3187777395698168,0.11471462828993469,0.3551119915162561,-0.6572662929710925,0.3808147914836231,-0.21277310545435196,-0.648824629200275,-0.2003018161105985,-0.5128221239067037,0.3253796446204129,-0.3343457342065875,0.5320849590949974,-0.6336525262330437,0.043665971175816054,-0.9144191008948167,-0.6766756193465804,-1.0072039300796871,0.4898775057966019,0.3709913764445648,1.321577195479958,0.22302491191043758,0.13492019823898196,0.6364686527982136,-0.3294069603632625,-0.3061163617797617,0.9912447304591092,0.14293324393970783,1.5342075836128901,1
-0.472973665480427,-1.6778165856667449,1.335684486415687,-1.3076793162290161,1.5699252054691073,-2.9697714241603888,-1.0301202748633853,-3.2010117326430714,4.08510483518638,-2.4055272684523845,-2.3130968523994366,1.3898868912663573,-2.181798257884498,0.3866071530239352,-1.7332047906619694,-0.3562330775647544,-3.2566876335584585,-4.015894982237878,-4.192552900887948,2.7733151180408444,1.0776586125769736,2.493032799229347,0.0025432651637121305,0.06051704907744038,0.7854113738355235,-0.13111444189610688,0.317147651469217,2.608991439061244,1.0010299583583586,-0.08762834197417912,1
0.3167316725978648,0.705196918873654,-0.5412882827626082,0.25578791895223074,-0.12647341040046048,-0.25338847717490454,0.23535305030672285,-0.11628749215807319,0.037641875822789314,1.4991688802118504,0.13095038138952875,0.045598292099800236,-0.3541052297032821,-0.9436316545369321,0.4476967862813049,-0.4603158896919173,0.24320536105776625,0.13732409158434447,0.7692860786742356,-0.36364188900750954,-0.7618284835229324,-0.08461155631265588,0.4502799125847142,0.4716277157185004,-0.14319110093894086,-0.43873090472145976,-0.3237326945591632,-0.0924155135395327,-0.3354229968232427,-0.07126156348480228,0
-0.5186846975088968,-1.829760716690232,-2.1024930910158877,-0.28744220434961887,0.7218889879602931,1.1611924859573104,-1.6407628425390373,-1.371466816637528,-0.022204870734350454,0.5559282771000421,0.020230640584886984,0.565230940208619,-0.31670124684649537,-0.05999656316063098,-0.6127341713247823,0.5260567087101685,-0.6084457552577497,-0.7508900717983464,-0.6181611101103627,2.0290875933691876,-3.436983822984489,-1.0844598267421415,-0.5709382931605826,-10.85484551890157,0.5109575499947281,-1.6261246305724613,0.8523920454659027,3.612208779652439,-5.669325664287235,-0.07817424011385585,1
0.5710804270462634,0.7488226798697898,-0.7392674900538599,0.06775642691572982,-0.4774458877090942,-0.162289269802857,0.14012668218032612,-0.04646291181486829,-0.21948566738305222,0.32876541333651127,0.35635591921960463,-0.6052203696141266,-0.045885542808512314,-0.5250854910689414,0.12882897767460155,0.17134957414679886,0.46352341799782615,0.11942733026251591,-0.33649549414513924,0.31152482038083795,0.05704485464261832,0.09632380668550512,0.3906875992190755,0.3421238019911026,0.5916755639720098,-0.21649762745447096,-0.203401289229671,-0.1387959610017102,-0.2656148115609969,0.6099420555047271,0
